"REFFABRICANTE";"TITULO";"CODIGOINTERNO";"EAN/UPC";"CODFAMILIA";"TITULOFAMILIA";"CODSUBFAMILIA";"TITULOSUBFAMILIA";"CODFABRICANTE";"NOMFABRICANTE";"PRECIO";"STOCK";"PESO";"PROXIMA_LLEGADA";"CICLOVIDA";"PLAZOENTREGA";"CANONLPI";"PRECIOSINCANON"
"M-H971XLYP";"INKOEM Cartucho Compatible HP N971 XL Amarillo";"CCICTC0228";"6986000019706";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"20,3000000000";"6";"0,2000000000";"";"";"0,0000000000";"0,0000000000";"20,3000000000"
"M-H971XLCP";"INKOEM Cartucho Compatible HP N971 XL Cian";"CCICTC0229";"6986000019713";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"20,3000000000";"6";"0,2000000000";"";"";"0,0000000000";"0,0000000000";"20,3000000000"
"M-H971XLMP";"INKOEM Cartucho Compatible HP N971 XL Magenta";"CCICTC0230";"6986000019720";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"20,3000000000";"6";"0,2000000000";"";"";"0,0000000000";"0,0000000000";"20,3000000000"
"M-H973XY";"INKOEM Cartucho Compatible HP N973 Amarillo";"CCICTC0231";"6986000019973";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"48,3600000000";"1";"0,2050000000";"";"";"0,0000000000";"0,0000000000";"48,3600000000"
"M-H973XC";"INKOEM Cartucho Compatible HP N973 Cian";"CCICTC0232";"6986000019959";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"48,3600000000";"1";"0,2050000000";"";"";"0,0000000000";"0,0000000000";"48,3600000000"
"M-H973XM";"INKOEM Cartucho Compatible HP N973 Magenta";"CCICTC0233";"6986000019966";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"48,3600000000";"1";"0,2050000000";"";"";"0,0000000000";"0,0000000000";"48,3600000000"
"M-H973XBK";"INKOEM Cartucho Compatible HP N973 Negro";"CCICTC0234";"6986000019942";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"48,3600000000";"1";"0,3750000000";"";"";"0,0000000000";"0,0000000000";"48,3600000000"
"M-GC31Y";"INKOEM Cartucho Compatible Ricoh GC31 Amarillo";"CCICTC0235";"6986000003132";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"10,8000000000";"5";"0,1700000000";"";"";"0,0000000000";"0,0000000000";"10,8000000000"
"M-GC31C";"INKOEM Cartucho Compatible Ricoh GC31 Cian";"CCICTC0236";"6986000003118";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"10,8000000000";"5";"0,1700000000";"";"";"0,0000000000";"0,0000000000";"10,8000000000"
"M-GC31M";"INKOEM Cartucho Compatible Ricoh GC31 Magenta";"CCICTC0237";"6986000003125";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"10,8000000000";"5";"0,1700000000";"";"";"0,0000000000";"0,0000000000";"10,8000000000"
"M-GC31BK";"INKOEM Cartucho Compatible Ricoh GC31 Negro";"CCICTC0238";"6986000003101";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"10,8000000000";"5";"0,1700000000";"";"";"0,0000000000";"0,0000000000";"10,8000000000"
"M-GC41Y";"INKOEM Cartucho Compatible Ricoh GC41 Amarillo";"CCICTC0239";"6986000003170";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,0000000000";"6";"0,1300000000";"";"";"0,0000000000";"0,0000000000";"8,0000000000"
"M-GC41C";"INKOEM Cartucho Compatible Ricoh GC41 Cian";"CCICTC0240";"6986000003156";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,0000000000";"6";"0,1300000000";"";"";"0,0000000000";"0,0000000000";"8,0000000000"
"M-GC41M";"INKOEM Cartucho Compatible Ricoh GC41 Magenta";"CCICTC0241";"6986000003163";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,0000000000";"6";"0,1300000000";"";"";"0,0000000000";"0,0000000000";"8,0000000000"
"M-GC41BK";"INKOEM Cartucho Compatible Ricoh GC41 Negro";"CCICTC0242";"6986000003149";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,4000000000";"6";"0,1450000000";"";"";"0,0000000000";"0,0000000000";"8,4000000000"
"M-T1634";"INKOEM Cartucho Compatible Epson T1634XL Amarillo";"CCICTC0243";"6986000002975";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,5600000000";"100";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"0,5600000000"
"M-T1811";"INKOEM Cartucho Compatible Epson T1811XL Negro";"CCICTC0244";"6986000006065";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,5600000000";"100";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"0,5600000000"
"M-T1812";"INKOEM Cartucho Compatible Epson T1812XL Cian";"CCICTC0245";"8435350783464";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,5600000000";"100";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"0,5600000000"
"M-T1813";"INKOEM Cartucho Compatible Epson T1813XL Magenta";"CCICTC0246";"8435350783471";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,5600000000";"100";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"0,5600000000"
"M-T1814";"INKOEM Cartucho Compatible Epson T1814XL Amarillo";"CCICTC0247";"8435350783488";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,5600000000";"100";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"0,5600000000"
"M-T2711";"INKOEM Cartucho Compatible Epson T2711 Negro XL";"CCICTC0248";"6986000014732";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,0400000000";"9";"0,0750000000";"";"";"0,0000000000";"0,0000000000";"1,0400000000"
"M-T2712";"INKOEM Cartucho Compatible Epson T2712 Cian XL";"CCICTC0249";"6986000014749";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,7600000000";"0";"0,0400000000";"22/06/2018";"";"0,0000000000";"0,0000000000";"0,7600000000"
"M-T2713";"INKOEM Cartucho Compatible Epson T2713 Magenta XL";"CCICTC0250";"6986000014756";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,7600000000";"2";"0,0400000000";"22/06/2018";"";"0,0000000000";"0,0000000000";"0,7600000000"
"M-T2714";"INKOEM Cartucho Compatible Epson T2714 Amarillo XL";"CCICTC0251";"6986000014763";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"0,7600000000";"2";"0,0400000000";"22/06/2018";"";"0,0000000000";"0,0000000000";"0,7600000000"
"M-T2991";"INKOEM Cartucho Compatible Epson T2991 Negro XL";"CCICTC0252";"6926474694016";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"2,1000000000";"49";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"2,1000000000"
"M-T2992";"INKOEM Cartucho Compatible Epson T2992 Cian XL";"CCICTC0253";"8435350789275";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"2,1000000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"2,1000000000"
"M-T2993";"INKOEM Cartucho Compatible Epson T2993 Magenta XL";"CCICTC0254";"8405353789282";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"2,1000000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"2,1000000000"
"M-T2994";"INKOEM Cartucho Compatible Epson T2994 Amarillo XL";"CCICTC0255";"8435350789299";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"2,1000000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"2,1000000000"
"M-T3351";"INKOEM Cartucho Compatible Epson T3351 Negro XL";"CCICTC0256";"8435350789312";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,8400000000";"27";"0,0650000000";"";"";"0,0000000000";"0,0000000000";"1,8400000000"
"M-T3361";"INKOEM Cartucho Compatible Epson T3361 Negro";"CCICTC0257";"8435350789329";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,8400000000";"16";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"1,8400000000"
"M-T3362";"INKOEM Cartucho Compatible Epson T3362 Cian";"CCICTC0258";"8435350789336";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,8400000000";"15";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"1,8400000000"
"M-T3363";"INKOEM Cartucho Compatible Epson T3363 Magenta";"CCICTC0259";"8435350789343";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,8400000000";"16";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"1,8400000000"
"M-T3364";"INKOEM Cartucho Compatible Epson T3364 Amarillo";"CCICTC0260";"8435350789350";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,8400000000";"15";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"1,8400000000"
"M-T34XLBK";"INKOEM Cartucho Compatible Epson T3471/T3461 Negro";"CCICTC0261";"6986000017108";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"15,0200000000";"6";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"15,0200000000"
"M-T34XLC";"INKOEM Cartucho Compatible Epson T3472/T3462 Cian";"CCICTC0262";"6986000017115";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,8800000000";"6";"0,0450000000";"";"";"0,0000000000";"0,0000000000";"8,8800000000"
"M-T34XLM";"INKOEM Cartucho Compatible Epson T3473/T3463 Magen";"CCICTC0263";"6986000017122";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,8800000000";"6";"0,0450000000";"";"";"0,0000000000";"0,0000000000";"8,8800000000"
"M-T34XLY";"INKOEM Cartucho Compatible Epson T3474/T3464 Amari";"CCICTC0264";"6986000017139";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,8800000000";"6";"0,0450000000";"";"";"0,0000000000";"0,0000000000";"8,8800000000"
"M-T35XLBK";"INKOEM Cartucho Compatible Epson T3591/T3581 Negro";"CCICTC0265";"6986000017184";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"13,0900000000";"6";"0,1100000000";"";"";"0,0000000000";"0,0000000000";"13,0900000000"
"M-T35XLC";"INKOEM Cartucho Compatible Epson T3592/T3582 Cian";"CCICTC0266";"6986000017191";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,1200000000";"6";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"8,1200000000"
"M-T35XLM";"INKOEM Cartucho Compatible Epson T3593/T3583 Magen";"CCICTC0267";"6986000017207";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,1200000000";"6";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"8,1200000000"
"M-T35XLY";"INKOEM Cartucho Compatible Epson T3594/T3584 Amari";"CCICTC0268";"6986000017214";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"8,1200000000";"6";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"8,1200000000"
"M-T7891";"INKOEM Cartucho Compatible Epson T7891/T7901/T7911";"CCICTC0269";"6986000003026";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"4,3000000000";"0";"0,1400000000";"14/07/2018";"";"0,0000000000";"0,0000000000";"4,3000000000"
"M-T7892";"INKOEM Cartucho Comp. Epson T7892/T7902/T7912 Cian";"CCICTC0270";"6986000003033";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"4,3000000000";"0";"0,1150000000";"14/07/2018";"";"0,0000000000";"0,0000000000";"4,3000000000"
"M-T7893";"INKOEM Cartucho Comp. Epson T7893/T7903/T7913 Mag";"CCICTC0271";"6986000003040";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"4,3000000000";"0";"0,1150000000";"14/07/2018";"";"0,0000000000";"0,0000000000";"4,3000000000"
"M-T7894";"INKOEM Cartucho Comp Epson T7894/T7904/T7914 Amar";"CCICTC0272";"6986000003057";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"4,3000000000";"1";"0,1150000000";"";"";"0,0000000000";"0,0000000000";"4,3000000000"
"M-364Y XL";"INKOEM Cartucho Compatible HP N364 XL CB325EE Amar";"CCICTC0273";"8435350782917";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,4400000000";"13";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"1,4400000000"
"M-364C XL";"INKOEM Cartucho Compatible HP N364 XL CB323EE Cian";"CCICTC0274";"8435350782894";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,4400000000";"13";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"1,4400000000"
"M-364M XL";"INKOEM Cartucho Compatible HP N364 XL CB324EE Mage";"CCICTC0275";"8435350782900";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,4400000000";"14";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"1,4400000000"
"M-364B XL";"INKOEM Cartucho Compatible HP N364 XL CN684EE Negr";"CCICTC0276";"8435350782870";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"1,5800000000";"5";"0,0500000000";"";"";"0,0000000000";"0,0000000000";"1,5800000000"
"M-655 Y";"INKOEM Cartucho Compatible HP N655 Amarillo";"CCICTC0277";"6986000003019";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"4,2000000000";"28";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"4,2000000000"
"M-655 C";"INKOEM Cartucho Compatible HP N655 Cian";"CCICTC0278";"6986000002999";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"4,2000000000";"28";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"4,2000000000"
"M-LOS70AE";"INKOEM Cartucho Compatible HP N953/957 XL Negro";"CCICTC0279";"6986000004412";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"15,5600000000";"8";"0,1260000000";"";"Novedad";"0,0000000000";"0,0000000000";"15,5600000000"
"M-F6U16AE";"INKOEM Cartucho Compatible HP N953/957 XL Cian";"CCICTC0280";"6986000004429";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"14,3000000000";"9";"0,0650000000";"";"Novedad";"0,0000000000";"0,0000000000";"14,3000000000"
"M-F6U17AE";"INKOEM Cartucho Compatible HP N953/957 XL Magenta";"CCICTC0281";"6986000004436";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"14,3000000000";"8";"0,0650000000";"";"Novedad";"0,0000000000";"0,0000000000";"14,3000000000"
"M-F6U18AE";"INKOEM Cartucho Compatible HP N953/957 XL Amarillo";"CCICTC0282";"6986000004443";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"14,3000000000";"8";"0,0650000000";"";"Novedad";"0,0000000000";"0,0000000000";"14,3000000000"
"M-T6M15AE";"INKOEM Cartucho Compatible HP N903 XL Negro";"CCICTC0283";"6986000004368";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"16,5800000000";"14";"0,0940000000";"";"Novedad";"0,0000000000";"0,0000000000";"16,5800000000"
"M-T6M11AE";"INKOEM Cartucho Compatible HP N903 XL Amarillo";"CCICTC0284";"6986000004399";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"9,0600000000";"14";"0,0450000000";"";"Novedad";"0,0000000000";"0,0000000000";"9,0600000000"
"M-T6M03AE";"INKOEM Cartucho Compatible HP N903 XL Cian";"CCICTC0285";"6986000004375";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"9,0600000000";"14";"0,0450000000";"";"Novedad";"0,0000000000";"0,0000000000";"9,0600000000"
"M-T6M07AE";"INKOEM Cartucho Compatible HP N903 XL Magenta";"CCICTC0286";"6986000004382";"CI";"Consumibles Impresión";"CTC";"Cartuchos tinta compatible";"04276";"INKOEM";"9,0600000000";"14";"0,0450000000";"";"Novedad";"0,0000000000";"0,0000000000";"9,0600000000"
"C13T08924021";"Epson Cartucho T0892 Cian";"CCICTO0013";"8715946493060";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"5,2000000000";"1";"0,0450000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"5,2000000000"
"C13T12814012";"Epson Cartucho T1281 Negro";"CCICTO0015";"8715946624587";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"8,9900000000";"57";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"8,9900000000"
"LC1100C";"BROTHER LC1100C Cartucho Cyan DCP385/585/MF4";"CCICTO0018";"4977766659710";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"7,3900000000";"3";"0,0550000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"7,3900000000"
"LC1100M";"BROTHER  LC1100M Cartucho Magenta DCP385/585/MF4";"CCICTO0019";"4977766659758";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"7,3900000000";"5";"0,0550000000";"";"";"0,0000000000";"0,0000000000";"7,3900000000"
"C13T06114010";"Epson Cartucho T0611 Negro";"CCICTO0029";"8715946360140";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"9,9000000000";"0";"1,0600000000";"";"Encargo";"2,0000000000";"0,0000000000";"9,9000000000"
"C13T07924010";"Epson Cartucho T0792 Cian";"CCICTO0038";"8715946360508";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"12,9900000000";"0";"0,0050000000";"";"Encargo";"2,0000000000";"0,0000000000";"12,9900000000"
"C13T07944010";"Epson Cartucho T0794 Amarillo";"CCICTO0039";"8715946360584";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"12,9900000000";"0";"0,0050000000";"";"Encargo";"2,0000000000";"0,0000000000";"12,9900000000"
"C13T07154012";"Epson Cartucho MultiPack T0715";"CCICTO0042";"8715946624570";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"36,0000000000";"28";"0,1450000000";"";"";"0,0000000000";"0,0000000000";"36,0000000000"
"C13T12824012";"Epson Cartucho T1282 Cian";"CCICTO0045";"8715946624600";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"7,7100000000";"47";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"7,7100000000"
"LC1100Y";"BROTHER LC1100Y Cartucho Amarillo DCP385/585/MF4";"CCICTO0053";"4977766659789";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00570";"Brother";"7,3900000000";"4";"0,0550000000";"";"";"0,0000000000";"0,0000000000";"7,3900000000"
"C13T07114012";"Epson Cartucho T0711 Negro";"CCICTO0054";"8715946622989";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"9,0000000000";"16";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"9,0000000000"
"C13T07914010";"Epson Cartucho T0791 Negro";"CCICTO0068";"8715946360461";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"12,9900000000";"0";"0,0050000000";"";"Encargo";"2,0000000000";"0,0000000000";"12,9900000000"
"C13T08914011";"Epson Cartucho T0891 Negro";"CCICTO0069";"8715946493053";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"5,2000000000";"2";"0,0400000000";"";"Ultimas unidades";"0,0000000000";"0,0000000000";"5,2000000000"
"C13T12844012";"Epson Cartucho T1284 Amarillo";"CCICTO0082";"8715946624648";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"7,3500000000";"25";"0,0350000000";"";"";"0,0000000000";"0,0000000000";"7,3500000000"
"C13T12854012";"Epson Cartucho MultiPack T1285";"CCICTO0098";"8715946624662";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"30,6000000000";"15";"0,1300000000";"";"";"0,0000000000";"0,0000000000";"30,6000000000"
"C13T12834012";"Epson Cartucho T1283 Magenta";"CCICTO0114";"8715946624624";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00420";"Epson";"7,3500000000";"20";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"7,3500000000"
"C8767EE";"HP no.339 Cartucho Negro C8767EE  Deskjet 5740";"CCICTO0123";"884962780534";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"34,8500000000";"0";"0,0700000000";"";"Encargo";"2,0000000000";"0,0000000000";"34,8500000000"
"C9352CE";"HP C9352CE 22XL cartucho tinta tricolor Desk./Offi";"CCICTO0142";"884962834343";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"27,5000000000";"0";"0,0750000000";"";"Encargo";"2,0000000000";"0,0000000000";"27,5000000000"
"CD975A";"HP 920XL cartucho Negro Officejet serie 6000/6500";"CCICTO0146";"884962546147";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"29,5900000000";"0";"0,0950000000";"18/06/2018";"Encargo";"2,0000000000";"0,0000000000";"29,5900000000"
"CN684EE";"HP 364XL Cartucho Negro CN684EE";"CCICTO0151";"885631873687";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"14,7900000000";"44";"0,0550000000";"";"";"0,0000000000";"0,0000000000";"14,7900000000"
"C8766EE";"HP no.343 Cartucho Tricolor C8766EE  (7ml)";"CCICTO0153";"884962780527";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"26,1500000000";"8";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"26,1500000000"
"CC656AE";"HP 901 CC656AE cartucho tricolor Officejet";"CCICTO0169";"884962780435";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"17,7000000000";"16";"0,0650000000";"";"";"0,0000000000";"0,0000000000";"17,7000000000"
"CC641EE";"HP 300XL CC641EE cartucho negro Deskjet/Photosmar";"CCICTO0170";"884962780480";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"26,2500000000";"36";"0,1000000000";"";"";"0,0000000000";"0,0000000000";"26,2500000000"
"SD367AE";"HP SD367AE pack cartuchos Negro+Tricolor HP21+HP22";"CCICTO0176";"884962839034";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"29,1500000000";"15";"0,1150000000";"";"";"0,0000000000";"0,0000000000";"29,1500000000"
"CH562EE";"HP CH562EE Cartucho color HP 301 Deskjet 1050/2050";"CCICTO0177";"884962894491";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"11,7000000000";"100";"0,0400000000";"";"";"0,0000000000";"0,0000000000";"11,7000000000"
"CC640EE";"HP 300 CC640EE cartucho negro Deskjet/Photosmar";"CCICTO0192";"884962780473";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"11,7900000000";"69";"0,0450000000";"18/06/2018";"";"0,0000000000";"0,0000000000";"11,7900000000"
"CD974AE";"HP 920XL CD974AE cartucho amarillo Officejet";"CCICTO0195";"884962546130";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"12,5000000000";"0";"0,0350000000";"18/06/2018";"Encargo";"2,0000000000";"0,0000000000";"12,5000000000"
"CC654AE";"HP 901XL cartucho de inyección de tinta negro";"CCICTO0198";"884962780428";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"24,3500000000";"11";"0,0650000000";"";"";"0,0000000000";"0,0000000000";"24,3500000000"
"CH561EE";"HP 301 CH561EE cartucho negro Deskjet";"CCICTO0199";"884962894415";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"10,1500000000";"100";"0,2000000000";"";"";"0,0000000000";"0,0000000000";"10,1500000000"
"CH563EE";"HP 301XL Cartucho Negro CH563EE";"CCICTO0200";"884962894477";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"20,6000000000";"100";"0,0600000000";"";"";"0,0000000000";"0,0000000000";"20,6000000000"
"CB337EE";"HP 351 CB337EE cartucho tricolor Officejet/Photosm";"CCICTO0206";"884962780602";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"18,2500000000";"9";"0,0550000000";"";"";"0,0000000000";"0,0000000000";"18,2500000000"
"CD972AE";"HP 920XL cartucho Cian Officejet serie 6000/6500";"CCICTO0211";"884962546116";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"12,5000000000";"0";"0,1000000000";"";"Encargo";"2,0000000000";"0,0000000000";"12,5000000000"
"CB325EE";"HP 364XL CB325EE cartucho amarillo alta capacidad";"CCICTO0220";"883585706105";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"15,0000000000";"10";"0,0450000000";"";"";"0,0000000000";"0,0000000000";"15,0000000000"
"CB323EE";"HP 364XL CB323EE cartucho cian alta capacidad";"CCICTO0221";"883585705863";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00150";"HP";"15,3000000000";"4";"0,0450000000";"";"";"0,0000000000";"0,0000000000";"15,3000000000"
"2972B001";"Canon Cartucho CL-511 Color";"CCICTO0232";"4960999617039";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"13,2300000000";"100";"0,0650000000";"";"";"0,0000000000";"0,0000000000";"13,2300000000"
"2969B001";"Canon Cartucho PG-512 Negro";"CCICTO0233";"4960999617008";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"14,3700000000";"100";"0,0200000000";"";"";"0,0000000000";"0,0000000000";"14,3700000000"
"4541B001";"Canon Cartucho CLI-526C Cian MG5350";"CCICTO0235";"4960999670034";"CI";"Consumibles Impresión";"CTO";"Cartuchos tinta original";"00660";"Canon";"9,8900000000";"0";"0,0350000000";"";"Encargo";"2,0000000000";"0,0000000000";"9,8900000000"
